feature,bin,good_count,bad_count,good_rate,bad_rate,woe,iv
verification_status,Verified,271292.0001,19779.0001,0.32261639743898896,0.4256569172165822,-0.27716966973686735,0.028559706836270675
purpose,car,8405.0001,458.0001,0.009995100659768039,0.009856459125851837,0.013968049821828154,1.9365518531161773e-06
purpose,credit_card,198123.0001,8059.0001,0.2356049143907486,0.1734349077235701,0.30635395323345,0.019046027315040077
purpose,debt_consolidation,495826.0001,28389.0001,0.5896288782589851,0.610949689987958,-0.0355212962524712,0.0007573428697680062
purpose,educational,367.0001,56.0001,0.00043643104080926025,0.0012051584632702384,-1.0157359613775387,0.000780824087490679
purpose,home_improvement,49513.0001,2316.0001,0.058880120651825456,0.04984182387977376,0.16664905502426633,0.0015062236160912916
purpose,house,3414.0001,293.0001,0.004059877959068455,0.006305552137478793,-0.4402776231321929,0.0009887200895998438
purpose,major_purchase,16389.0001,888.0001,0.019489554284770144,0.019110337944036136,0.0196492020969094,7.451298517532993e-06
purpose,medical,7956.0001,584.0001,0.009461156561869,0.01256806082606398,-0.28396410698189123,0.0008822492948603576
purpose,moving,4978.0001,436.0001,0.00591976341366556,0.009383004860735431,-0.4606035751546752,0.0015951813921442335
purpose,other,39893.0001,3001.0001,0.04744016024695068,0.0645834680436255,-0.3084893328293695,0.005288527584684744
purpose,renewable_energy,521.0001,54.0001,0.0006195655420931184,0.0011621171664414744,-0.6289802701862788,0.00034125426727263337
purpose,small_business,8987.0001,1390.0001,0.01068720637241223,0.029913703448055943,-1.029269324745419,0.019789243662267576
purpose,vacation,4458.0001,278.0001,0.0053013871755642206,0.005982742411263062,-0.1209105424892002,8.238303117620378e-05
purpose,wedding,2082.0001,265.0001,0.0024758834414704083,0.005702973981876094,-0.834390511602784,0.002692653726997605
addr_state,AK,2107.0001,98.0001,0.0025056130572775437,0.0021090255287401776,0.17230743194943404,6.833497858544644e-05
addr_state,AL,10529.0001,671.0001,0.012520929700305453,0.014440356088281665,-0.14262517288601415,0.0002737585204270849
addr_state,AR,6295.0001,345.0001,0.007485920122226592,0.007424625263830487,0.008221725240296447,5.039494843756531e-07
addr_state,AZ,19324.0001,1088.0001,0.022979812373712064,0.023414465762502955,-0.018737918715823386,8.144499868720913e-06
addr_state,CA,121974.0001,7543.0001,0.1450496596079575,0.16233024021597645,-0.11255661627937379,0.0019450436805815777
addr_state,CO,17998.0001,809.0001,0.021402952973491807,0.017410205332987993,0.20647235424480412,0.0008243920052402094
addr_state,CT,12909.0001,622.0001,0.015351190162239247,0.01338584439994391,0.13699524550498762,0.0002692430252078367
addr_state,DC,2343.0001,89.0001,0.0027862607333348443,0.0019153397084332433,0.37480545762372053,0.00032642595329236424
addr_state,DE,2385.0001,126.0001,0.0028362065061924993,0.002711603636361751,0.044927214411820945,5.598059849214247e-06
addr_state,FL,57316.0001,3619.0001,0.06815933147866532,0.07788322256215306,-0.13336248385186208,0.0012968022675988997
addr_state,GA,27689.0001,1396.0001,0.032927345467861725,0.030042824946340266,0.09167961981086085,0.00026445174474971347
addr_state,HI,4286.0001,284.0001,0.0050968473205354175,0.006111865815083487,-0.18160992114590432,0.00018433742875650943
addr_state,IA,13.0001,1.0001,1.5459524803019132e-05,2.1522798765440562e-05,-0.33088747549807423,2.0062614146788323e-06
addr_state,ID,11.0001,1.0001,1.3081154666940312e-05,2.1522798765440562e-05,-0.49794016157157833,4.203433626336975e-06
addr_state,IL,33906.0001,1570.0001,0.040320509035862734,0.03378741747227433,0.17677177953322526,0.001154866221549023
addr_state,IN,13144.0001,645.0001,0.01563064865322851,0.013880819274061632,0.11872566525323362,0.0002077496571212404
addr_state,KS,7565.0001,361.0001,0.008996185158636642,0.007768955611042815,0.1466648738626898,0.00017999146679841462
addr_state,KY,8099.0001,451.0001,0.009631209984969687,0.009705813814112159,-0.007716202873334953,5.756582807909259e-07
addr_state,LA,10003.0001,584.0001,0.011895418354516723,0.012568059825314632,-0.05500534731629181,3.699887772058035e-05
addr_state,MA,19547.0001,1046.0001,0.023245000643884853,0.022510598601070596,0.03210383560435414,2.357712245001078e-05
addr_state,MD,19908.0001,1123.0001,0.02367429645344708,0.024167688397029922,-0.02062662902146732,1.0177012582464038e-05
addr_state,ME,525.0001,0.0001,0.000624322279639197,2.1520646700770486e-09,12.577994294806594,0.007852695002765324
addr_state,MI,21803.0001,1182.0001,0.02592780215738176,0.02543740655237538,0.0190950457687799,9.364126522405324e-06
addr_state,MN,15134.0001,823.0001,0.017997126938626935,0.01771149438679878,0.01599830144097574,4.5696356655019826e-06
addr_state,MO,13410.0001,797.0001,0.01594697188132699,0.017151957572578747,-0.07284335076526034,8.777519537497136e-05
addr_state,MS,3729.0001,90.0001,0.004434471237637467,0.0019368603551340137,0.8283400953175184,0.0020688712364789817
addr_state,MT,2457.0001,101.0001,0.002921827831091337,0.002173587468842489,0.29583037604405554,0.00022135222773541702
addr_state,NC,23381.0001,1339.0001,0.02780433619474795,0.028816148084396347,-0.03574394062313745,3.616614410537684e-05
addr_state,ND,479.0001,0.0001,0.0005696197665093841,2.1520646700770486e-09,12.486296647917959,0.007112414509836058
addr_state,NE,1172.0001,4.0001,0.0013937250186606951,8.608473886775201e-05,2.784403164416406,0.0036409977329738253
addr_state,NH,4134.0001,160.0001,0.004916091190193427,0.0034433056241879477,0.3560817939603441,0.0005244321264621319
addr_state,NJ,31366.0001,1890.0001,0.037299978963042636,0.04067402441652088,-0.08659690531858837,0.0002921818946754693
addr_state,NM,4662.0001,277.0001,0.005543980906118236,0.005961221288178093,-0.07256255638976412,3.0276028751305162e-05
addr_state,NV,11613.0001,830.0001,0.013810006314060172,0.01786213891370417,-0.25728990365315124,0.0010425728061521978
addr_state,NY,69856.0001,4230.0001,0.08307171223187952,0.09103233769632382,-0.09151056513718296,0.0007284813350967476
addr_state,OH,28119.0001,1512.0001,0.033438695047118674,0.03253921996362964,0.027267633856483117,2.4526557239608506e-05
addr_state,OK,7656.0001,429.0001,0.00910440099982823,0.009232359586695207,-0.01395673607116595,1.7858842249417711e-06
addr_state,OR,10341.0001,552.0001,0.012297362907514044,0.011879399130889976,0.03457910718133633,1.4452814229799747e-05
addr_state,PA,29797.0001,1596.0001,0.0354341475912888,0.03434695428649436,0.03116262873714141,3.387980132281495e-05
addr_state,RI,3697.0001,196.0001,0.004396417315460205,0.004218048905415685,0.04141728631373713,7.38753550813995e-06
addr_state,SC,10175.0001,464.0001,0.0120999581862195,0.009985582221222174,0.19205972215794767,0.0004060864603748291
addr_state,SD,1724.0001,91.0001,0.0020501551762184492,0.0019583810018347844,0.04579737357354735,4.203016148652578e-06
addr_state,TN,12302.0001,585.0001,0.014629354825939326,0.012589580472015402,0.1501605894876761,0.00030629371940706014
addr_state,TX,67992.0001,3146.0001,0.08085507126505406,0.06770395667268862,0.1775136860072209,0.0023345028263941393
addr_state,UT,5907.0001,357.0001,0.007024516315827301,0.007682873024239732,-0.08958720789272656,5.898033930411568e-05
addr_state,VA,24788.0001,1467.0001,0.029477519585479398,0.03157079086209497,-0.06860442843048145,0.00014360767948215576
addr_state,VT,1726.0001,71.0001,0.002052533546354528,0.0015279680678193745,0.295136113852387,0.00015481821679598297
addr_state,WA,18426.0001,1008.0001,0.021911924182612674,0.02169281402644132,0.010049917020948646,2.2020388879692183e-06
addr_state,WI,11024.0001,550.0001,0.01310957630898496,0.011836357837488437,0.1021670120424911,0.00013008092691010745
addr_state,WV,4221.0001,165.0001,0.005019550291112856,0.0035509088576918,0.34613675927517973,0.0005083507863016189
addr_state,WY,1945.0001,83.0001,0.002312965076255159,0.0017862158282286203,0.2584309646138936,0.00013612831627714148
initial_list_status,f,423247.0001,33601.0001,0.503319015544238,0.72311532819801,-0.3623445280537545,0.07964199117648652
initial_list_status,w,417665.0001,12866.0001,0.4966809844557621,0.27688467180198995,0.5843468654136547,0.12843728632871135
